entity,year,人力资本,财政支农,数字基建,创业活跃度,收入
省26,2017,0.9485392760990696,0.7953411557101998,1.0116047694980594,1.233176827997581,0.8887709328232973
省26,2018,1.1143190276367214,0.8872328620036881,0.7899952419205916,1.4519164556863877,1.0814088675203217
省26,2019,1.1622375285936624,0.9383735231507435,1.0932218325382903,1.4090142729655888,1.116104144444634
省26,2020,0.9543464757974176,1.0910617913557814,1.0991471175901022,1.3309396158689848,0.955741484829586
省26,2021,1.1646969538599445,0.9280552309464271,1.25659345512946,1.4459769967805745,1.0731802913761515
省26,2022,1.1103761744899345,1.1201130734079117,1.1150642466336131,1.4205302185355795,0.967638928407505
省27,2012,0.9614158757711881,0.9581932022859126,0.9364688475757953,1.4582466725777676,0.9315219873646575
省27,2013,0.9132210541988736,1.0811287683419415,0.8406155239122117,1.4796158712773435,1.0439043881259331
省27,2014,1.2545587086483756,1.072143288014587,0.8923107544699327,1.6137892084187901,1.2494554874502726
省27,2015,1.2692943595533652,1.1079552452207277,1.2036702605826073,1.7160103770463615,1.1525210141642122
省27,2016,1.1256945246952614,1.2766659478316384,1.2811370312625188,1.9240046430273854,1.3440323319154264
省27,2017,1.2190762898139234,1.4136399324541487,1.2596339912049292,1.7876772481684204,1.150432370537375
省27,2018,1.1651205338615747,1.4436923405947422,1.1207664605532512,1.90604929829519,1.1538258380384487
省27,2019,1.508519061850367,1.589465969138586,1.2478716327082089,2.2733231979962225,1.395076868768138
省27,2020,1.2329738216624335,1.2577222519182367,1.3113251750543071,2.718266225965898,1.521089305235883
省27,2021,1.6439055383077028,1.6127081978402484,1.2953203289767026,2.6714583365165825,1.4468105012855135
省27,2022,1.3286155348371642,1.4065742358673594,1.42816908279151,2.680229647829961,1.5203261919032072
省28,2012,0.5884018079321969,0.45025464644768776,0.5396976344481962,0.6683467181446673,0.541988943761177
省28,2013,0.6490792766925908,0.5644976897695099,0.6503437347787361,0.7494569997931128,0.5968177512040501
省28,2014,0.5302126404503199,0.6011386682842345,0.5827634391840132,0.7219458694522227,0.5482158697087374
省28,2015,0.5939074935968583,0.5833729093137496,0.546947079978956,0.79715464834168,0.45679894286893796
省28,2016,0.6390560686761185,0.6031080909246839,0.7452967229665795,0.8281831735988919,0.6964147893160502
省28,2017,0.7473816977028757,0.8107731222133238,0.8480029218629245,0.8826272052854461,0.6225645822822352
省28,2018,0.86045139201615,0.8257929961086882,0.7280154842484009,0.9525177571563741,0.4869708139529514
省28,2019,0.765159066738185,0.770445217471758,0.7435873918523503,0.9289710568704287,0.8300166707340945
省28,2020,0.9131960254464868,0.6788438387167405,0.7163555166693087,1.0689291585644112,0.7860765977146758
省28,2021,1.0032155581064874,0.9623770299445931,0.9680673850790754,1.199707337493667,0.84845329456755
省28,2022,0.7893716615214958,0.9070818736039598,1.0228053878614132,1.1542093787332626,0.882899457091467
省29,2012,0.6009778875377234,0.5678709290911693,0.5745147301196316,0.797229862420359,0.5118304434624702
省29,2013,0.6666038445051683,0.7862382600077,0.7438510562707987,0.9460615964353053,0.6290565651182691
省29,2014,0.8242547407656897,0.6638361295196668,0.8539470836253408,0.8665348331699297,0.6614296024535404
省29,2015,0.8691788822748326,0.6903022500321249,0.702948920167265,1.043710481134594,0.763626860840809
省29,2016,0.7885881005068294,0.789418418406673,0.7311719332224456,0.9871432553549324,0.6920694864976757
省29,2017,0.8091764124608215,0.9645963671727854,0.7529556708623795,1.1839009050071085,0.800267001463128
省29,2018,1.0656925319720392,0.7256217711907678,0.7859004463442609,1.2104066483753857,0.8529302257346101
省29,2019,0.7763641160079304,0.8901564593146015,1.0209134475906225,1.3304635571486056,0.8710487441946926
省29,2020,0.8504019910482904,0.9335068012159838,0.9603758707910243,1.1726862877603113,0.728457824221057
省29,2021,1.0843458646189308,1.2022700913658757,0.9720749928125982,1.3827700243696128,0.8359221872512342
省29,2022,0.9404497901238051,1.1430972358027205,1.1534644860592989,1.592926466900113,1.0071022098072904
省30,2012,1.0413492512966374,1.0341623715723698,1.1659317068209762,1.7744254720207957,1.2736641388840217
省30,2013,1.4584917034377123,1.4058804076066032,1.1366699915929424,2.0098810766674675,1.2828477293205027
省30,2014,1.1315828539330979,1.5602305949179898,1.2730995796951325,1.905732497861881,1.2811639185679415
省30,2015,1.339708511956618,1.1364074077876432,1.2072262399012426,2.7073890913104597,1.5936458681020564
省30,2016,1.297359232538702,1.7119052118454299,1.6729431026531831,2.5472179144522356,1.4233833417571744
省30,2017,1.261459916578385,1.7639972567815754,1.4184947644375947,2.2052955847554037,1.2912673600499742
省30,2018,1.369724060750957,1.7896881400209248,1.8911631806544764,2.8630382991533283,1.471502048686764
省30,2019,1.9330466025716917,1.6983802668572936,1.8444086758889535,2.7822950951684207,1.455898461653086
省30,2020,1.6023334352374132,1.4832637019777557,1.567653920065112,3.522993432586381,1.6965124280095856
省30,2021,1.882123131537328,1.745449996641189,2.030969821880922,3.5376557899798784,1.719697615210957
省30,2022,2.071962194064571,2.0276299500583503,1.9103613274293607,3.5114086860728095,1.7340452141859857
省31,2012,1.4741102232546792,1.3552155443757352,1.4528166800148097,1.9085191312983447,1.1193879886609812
省31,2013,1.3923993951031242,1.3056901275830801,1.5762803936448964,2.199681005385673,1.4979564076691216
省31,2014,1.6035542568473464,1.2737090838057872,1.5546222894655677,2.100493811292871,1.3135414073722067
省31,2015,1.6941537610629283,1.3520895432038502,1.6275652926801099,2.6470761856614424,1.4243308470779308
省31,2016,1.6413514213415334,1.7469979477531503,1.2499000574399424,2.497726340028183,1.3645105158425974
省31,2017,1.659307889808393,1.6153460738667986,1.3302887398086194,2.7931300928612357,1.435899142662224
省31,2018,1.3752203291582126,1.622748265346604,1.9943089678239316,3.4320914074983593,1.6694078954264628
省31,2019,1.5961883444797131,2.026763835951805,1.9415384507270443,3.4474832739409513,1.6376440034180684
省31,2020,1.8653075966193315,2.048041787713868,1.6548543357383414,3.4350943761567527,1.756941034072872
省31,2021,2.268511091378922,2.0779690957646353,2.0208778055822583,3.2732633448591693,1.665887958455364
省31,2022,1.9726065110123265,1.9514144213930371,2.1035000359690663,3.8102338348706573,1.6811135238717827
